ID;STATE;GENDER;RESIDENTIAL;CLASS_BMI;AGE;WEIGHT_kg;HEIGHT_cm;BMI_kg_m2;POWER_cm;FLEXIBILITY_cm;COORDINATION_no;SPEED_sec
1036;JOHOR;M;URBAN;NORMAL;7;20,9;116,0;15,5;95,0;26,5;9,0;4,9
1037;JOHOR;M;URBAN;OVERWEIGHT;7,1;24,0;115,0;18,1;106,0;31,5;2,0;4,9
1038;JOHOR;M;URBAN;NORMAL;7;25,0;124,0;16,3;125,0;26,0;2,0;4,8
1039;JOHOR;M;RURAL;NORMAL;7,1;22,0;125,5;14,0;117,0;26,0;6,0;5,1
1040;JOHOR;M;RURAL;NORMAL;7;19,0;117,0;13,9;108,0;26,5;5,0;4,9
1041;JOHOR;M;RURAL;NORMAL;7;21,0;119,0;14,8;129,0;22,0;6,0;5,0
1042;JOHOR;M;URBAN;NORMAL;7;17,0;112,0;13,6;113,0;29,0;1,0;4,8
1043;JOHOR;M;URBAN;NORMAL;7,1;23,0;119,0;16,2;98,0;25,0;9,0;5,0
1044;JOHOR;M;RURAL;NORMAL;7,1;23,0;118,0;16,5;95,0;24,0;9,0;4,9
1045;JOHOR;M;RURAL;NORMAL;7,1;21,0;115,0;15,9;130,0;24,0;8,0;5,9
1046;JOHOR;M;RURAL;OVERWEIGHT;7,1;28,6;127,0;17,7;93,0;25,0;8,0;4,8
1047;JOHOR;M;RURAL;NORMAL;7,1;16,0;110,0;13,2;108,0;29,0;4,0;5,2
1048;JOHOR;M;URBAN;OVERWEIGHT;7,1;26,0;120,0;18,1;107,0;35,5;2,0;5,4
1049;JOHOR;M;URBAN;NORMAL;7;19,0;115,0;14,4;118,0;19,0;4,0;4,6
1050;JOHOR;M;RURAL;OBESITY;7,1;32,0;108,0;27,4;102,0;29,0;7,0;5,8
1051;JOHOR;M;URBAN;NORMAL;7;24,0;131,0;14,0;103,0;28,0;5,0;5,2
1052;JOHOR;M;URBAN;OBESITY;7;41,3;126,0;26,0;78,0;33,0;2,0;4,7
1053;JOHOR;M;URBAN;NORMAL;7;19,8;117,0;14,5;94,0;36,5;3,0;5,2
1054;JOHOR;M;URBAN;NORMAL;7,1;20,5;119,0;14,5;120,0;25,0;1,0;4,8
1055;JOHOR;M;URBAN;NORMAL;7,1;17,0;112,0;13,6;103,0;25,5;5,0;5,0
1056;JOHOR;M;RURAL;NORMAL;7,1;24,0;125,0;15,4;96,0;19,0;5,0;4,3
1057;JOHOR;M;URBAN;OVERWEIGHT;7,1;27,0;124,0;17,6;102,0;24,5;2,0;4,6
1058;JOHOR;M;RURAL;OVERWEIGHT;7;25,8;122,5;17,2;96,0;20,0;10,0;5,1
1059;JOHOR;M;RURAL;NORMAL;7;19,0;118,0;13,6;84,0;22,0;8,0;4,8
1060;JOHOR;M;URBAN;OVERWEIGHT;7,1;24,0;117,0;17,5;100,0;27,0;6,0;5,6
1061;JOHOR;M;URBAN;NORMAL;7,1;21,9;118,0;15,7;70,0;28,0;5,0;4,9
1062;JOHOR;M;URBAN;NORMAL;7,1;20,0;116,5;14,7;108,0;25,5;1,0;4,8
1063;JOHOR;M;URBAN;OBESITY;7;27,1;119,0;19,1;90,0;31,0;5,0;5,7
1064;JOHOR;M;RURAL;NORMAL;7,1;17,5;113,0;13,7;96,0;14,5;7,0;4,8
1065;JOHOR;M;URBAN;NORMAL;7;20,0;120,0;13,9;95,0;27,5;2,0;5,0
1066;JOHOR;M;URBAN;NORMAL;7,1;20,0;118,0;14,4;101,0;23,0;1,0;4,6
1067;JOHOR;M;URBAN;NORMAL;7,1;23,0;122,0;15,5;107,0;26,5;1,0;5,1
1068;JOHOR;M;URBAN;OBESITY;7,1;32,2;117,0;23,5;79,0;30,5;1,0;4,7
1069;JOHOR;M;RURAL;NORMAL;7,1;22,3;125,0;14,3;103,0;27,0;5,0;5,9
1070;JOHOR;M;URBAN;OBESITY;7,1;43,0;126,0;27,1;82,0;25,5;6,0;5,1
1071;JOHOR;M;RURAL;OBESITY;7,1;30,6;121,7;20,7;91,0;24,0;4,0;4,9
1072;JOHOR;M;RURAL;OBESITY;7,1;37,0;122,0;24,9;101,0;30,0;1,0;5,8
1073;JOHOR;M;URBAN;NORMAL;7;19,6;120,2;13,6;105,0;19,0;7,0;5,7
1074;JOHOR;M;URBAN;NORMAL;7,1;19,3;114,0;14,9;98,0;28,0;1,0;5,3
1075;JOHOR;M;RURAL;NORMAL;7,1;23,5;126,0;14,8;65,0;33,0;1,0;5,2
1076;JOHOR;M;URBAN;OBESITY;7,1;37,0;127,0;22,9;116,0;26,0;1,0;6,7
1077;JOHOR;M;URBAN;OVERWEIGHT;7;25,0;120,5;17,2;100,0;23,5;4,0;5,3
1078;JOHOR;M;URBAN;NORMAL;7,1;20,0;115,0;15,1;102,0;19,5;5,0;5,3
1079;JOHOR;M;URBAN;NORMAL;7,1;20,0;110,6;16,4;73,0;26,5;2,0;4,9
1080;JOHOR;M;RURAL;OBESITY;7,1;32,7;120,5;22,5;68,0;26,0;3,0;5,0
1081;JOHOR;M;RURAL;NORMAL;7,1;23,1;121,0;15,8;82,0;23,5;6,0;5,3
1082;JOHOR;M;URBAN;NORMAL;7,1;21,0;125,0;13,4;108,0;25,5;1,0;5,5
1083;JOHOR;M;URBAN;NORMAL;7,1;19,0;109,0;16,0;98,0;22,0;4,0;5,4
1084;JOHOR;M;RURAL;NORMAL;7,1;19,0;117,0;13,9;93,0;22,0;3,0;5,1
1085;JOHOR;M;RURAL;THINNESS;7,1;19,1;123,0;12,6;77,0;23,5;7,0;5,7
1086;JOHOR;M;URBAN;NORMAL;7;22,4;119,0;15,8;91,0;27,0;2,0;5,8
1087;JOHOR;M;URBAN;OVERWEIGHT;7;30,0;127,0;18,6;102,0;26,0;1,0;9,0
1088;JOHOR;M;URBAN;NORMAL;7;22,0;120,0;15,3;70,0;20,0;5,0;5,0
1089;JOHOR;M;RURAL;NORMAL;7,1;24,4;122,0;16,4;83,0;22,0;1,0;4,9
1090;JOHOR;M;URBAN;OVERWEIGHT;7;25,0;117,0;18,3;115,0;17,0;1,0;5,4
1091;JOHOR;M;RURAL;OVERWEIGHT;7,1;27,0;124,5;17,4;79,0;31,0;1,0;6,0
1092;JOHOR;M;URBAN;NORMAL;7;23,8;123,0;15,7;87,0;25,0;3,0;5,6
1093;JOHOR;M;URBAN;OVERWEIGHT;7;25,1;120,0;17,4;85,0;27,5;1,0;5,7
1094;JOHOR;M;URBAN;NORMAL;7,1;22,6;122,5;15,1;81,0;25,5;1,0;5,1
1095;JOHOR;M;URBAN;OBESITY;7;30,0;121,0;20,5;61,0;30,0;1,0;5,5
1096;JOHOR;M;URBAN;NORMAL;7;21,0;122,0;14,1;85,0;17,5;4,0;5,2
1097;JOHOR;M;URBAN;NORMAL;7;21,4;128,0;13,1;86,0;17,5;4,0;5,4
1098;JOHOR;M;URBAN;OVERWEIGHT;7,1;22,0;113,0;17,2;92,0;23,0;1,0;5,4
1099;JOHOR;M;URBAN;NORMAL;7,1;18,6;116,5;13,7;71,0;25,0;1,0;5,3
1100;JOHOR;M;URBAN;OVERWEIGHT;7;33,0;132,0;18,9;100,0;15,0;2,0;7,0
1101;JOHOR;M;RURAL;NORMAL;7;17,0;113,0;13,3;71,0;23,0;1,0;5,3
1102;JOHOR;M;URBAN;NORMAL;7,1;25,0;128,0;15,3;84,0;18,5;1,0;5,1
1103;JOHOR;M;RURAL;OBESITY;7,1;34,5;119,0;24,4;61,0;23,0;2,0;5,7
1104;JOHOR;M;URBAN;OVERWEIGHT;7;25,0;118,0;18,0;79,0;16,0;1,0;5,1
1105;JOHOR;M;URBAN;NORMAL;7;19,5;113,0;15,3;68,0;23,0;2,0;6,9
1106;JOHOR;M;URBAN;OBESITY;7;36,0;133,0;20,4;75,0;17,0;1,0;6,0
1107;JOHOR;M;RURAL;THINNESS;7;15,0;110,0;12,4;71,0;14,5;1,0;6,2
1108;KEDAH;M;URBAN;NORMAL;7;19,0;117,5;13,8;117,0;28,5;9,0;4,8
1109;KEDAH;M;RURAL;NORMAL;7,1;18,0;115,0;13,6;124,0;26,0;10,0;4,8
1110;KEDAH;M;RURAL;NORMAL;7;18,0;113,0;14,1;115,0;35,0;3,0;4,4
1111;KEDAH;M;URBAN;OBESITY;7,1;30,0;124,0;19,5;142,0;30,5;4,0;4,7
1112;KEDAH;M;URBAN;NORMAL;7,1;21,5;116,0;16,0;127,0;39,5;2,0;4,8
1113;KEDAH;M;URBAN;NORMAL;7;20,0;117,0;14,6;132,0;24,0;8,0;4,7
1114;KEDAH;M;URBAN;NORMAL;7,1;20,5;117,2;14,9;96,0;27,5;9,0;4,5
1115;KEDAH;M;URBAN;NORMAL;7,1;21,0;122,0;14,1;148,0;26,0;2,0;4,4
1116;KEDAH;M;RURAL;NORMAL;7;22,0;118,8;15,6;113,0;34,0;3,0;4,7
1117;KEDAH;M;RURAL;NORMAL;7;16,5;111,0;13,4;123,0;19,5;9,0;4,7
1118;KEDAH;M;URBAN;NORMAL;7,1;17,1;112,0;13,6;116,0;27,0;4,0;4,4
1119;KEDAH;M;URBAN;NORMAL;7,1;20,0;121,0;13,7;112,0;28,0;4,0;4,5
1120;KEDAH;M;URBAN;NORMAL;7,1;23,0;124,3;14,9;99,0;26,0;10,0;4,7
1121;KEDAH;M;URBAN;NORMAL;7,1;22,0;120,1;15,3;127,0;28,5;6,0;5,1
1122;KEDAH;M;RURAL;SEVERE THINNESS;7,1;11,1;113,5;8,6;126,0;27,5;7,0;5,2
1123;KEDAH;M;RURAL;NORMAL;7;28,0;130,0;16,6;128,0;21,0;7,0;4,7
1124;KEDAH;M;RURAL;SEVERE THINNESS;7;18,5;127,5;11,4;118,0;27,0;3,0;4,6
1125;KEDAH;M;RURAL;NORMAL;7;18,0;110,0;14,9;133,0;25,0;3,0;4,6
1126;KEDAH;M;URBAN;SEVERE THINNESS;7;16,0;118,0;11,5;121,0;24,0;9,0;5,1
1127;KEDAH;M;URBAN;NORMAL;7;24,0;119,0;16,9;106,0;27,0;9,0;5,0
1128;KEDAH;M;RURAL;NORMAL;7;19,0;111,0;15,4;90,0;31,5;6,0;4,7
1129;KEDAH;M;RURAL;NORMAL;7;21,0;118,0;15,1;125,0;22,0;6,0;4,6
1130;KEDAH;M;RURAL;OVERWEIGHT;7;20,0;108,0;17,1;110,0;27,0;1,0;3,0
1131;KEDAH;M;RURAL;NORMAL;7;22,0;122,0;14,8;123,0;22,0;5,0;4,5
1132;KEDAH;M;RURAL;OVERWEIGHT;7;27,0;120,0;18,8;107,0;27,5;5,0;4,7
1133;KEDAH;M;RURAL;NORMAL;7,1;23,0;120,0;16,0;98,0;24,0;7,0;4,4
1134;KEDAH;M;RURAL;OBESITY;7;26,5;115,5;19,9;105,0;11,0;8,0;4,4
1135;KEDAH;M;RURAL;THINNESS;7,1;17,4;118,0;12,5;113,0;29,0;1,0;4,7
1136;KEDAH;M;RURAL;NORMAL;7,1;21,5;122,0;14,4;107,0;27,0;3,0;4,6
1137;KEDAH;M;URBAN;NORMAL;7,1;18,0;115,0;13,6;94,0;30,0;4,0;4,7
1138;KEDAH;M;URBAN;THINNESS;7,1;19,1;122,0;12,8;109,0;27,0;6,0;5,0
1139;KEDAH;M;URBAN;NORMAL;7;20,0;120,0;13,9;107,0;26,0;8,0;5,1
1140;KEDAH;M;URBAN;NORMAL;7,1;21,0;120,5;14,5;95,0;27,0;5,0;4,6
1141;KEDAH;M;URBAN;THINNESS;7,1;17,4;117,0;12,7;95,0;21,5;9,0;4,7
1142;KEDAH;M;URBAN;NORMAL;7,1;21,6;116,0;16,1;108,0;26,0;8,0;5,3
1143;KEDAH;M;URBAN;OVERWEIGHT;7,1;27,5;125,5;17,5;98,0;27,5;5,0;4,8
1144;KEDAH;M;RURAL;NORMAL;7,1;19,0;116,0;14,1;79,0;26,0;8,0;4,8
1145;KEDAH;M;URBAN;NORMAL;7,1;20,8;116,0;15,4;110,0;26,5;1,0;4,7
1146;KEDAH;M;URBAN;NORMAL;7,1;23,3;122,0;15,7;102,0;27,5;6,0;5,1
1147;KEDAH;M;URBAN;OBESITY;7,1;22,5;106,0;20,0;90,0;33,0;4,0;5,1
1148;KEDAH;M;RURAL;NORMAL;7,1;20,0;116,0;14,9;108,0;25,0;6,0;5,0
1149;KEDAH;M;URBAN;OVERWEIGHT;7,1;23,0;116,0;17,1;105,0;22,0;4,0;4,5
1150;KEDAH;M;URBAN;NORMAL;7,1;23,0;117,8;16,6;97,0;33,0;3,0;5,1
1151;KEDAH;M;RURAL;NORMAL;7;18,0;114,0;13,9;113,0;22,0;2,0;4,6
1152;KEDAH;M;RURAL;OBESITY;7,1;35,0;127,0;21,7;89,0;24,0;8,0;4,9
1153;KEDAH;M;RURAL;NORMAL;7;20,0;118,0;14,4;102,0;24,0;9,0;5,5
1154;KEDAH;M;URBAN;NORMAL;7,1;19,5;114,5;14,9;100,0;31,0;1,0;5,1
1155;KEDAH;M;URBAN;OVERWEIGHT;7;22,0;113,0;17,2;104,0;25,0;4,0;4,9
1156;KEDAH;M;URBAN;THINNESS;7,1;18,0;120,0;12,5;95,0;31,0;3,0;5,2
1157;KEDAH;M;URBAN;NORMAL;7,1;20,0;121,0;13,7;109,0;23,0;4,0;4,9
1158;KEDAH;M;URBAN;NORMAL;7;21,0;121,0;14,3;118,0;27,0;2,0;5,5
1159;KEDAH;M;URBAN;NORMAL;7,1;18,5;113,0;14,5;103,0;31,0;1,0;5,2
1160;KEDAH;M;URBAN;NORMAL;7,1;24,0;125,0;15,4;103,0;27,5;2,0;5,1
1161;KEDAH;M;URBAN;NORMAL;7,1;16,5;111,5;13,3;96,0;35,5;2,0;5,8
1162;KEDAH;M;RURAL;NORMAL;7,1;24,0;119,0;16,9;111,0;21,0;6,0;5,2
1163;KEDAH;M;URBAN;OVERWEIGHT;7,1;23,0;116,0;17,1;103,0;25,0;1,0;4,7
1164;KEDAH;M;RURAL;NORMAL;7;20,5;111,0;16,6;97,0;15,5;8,0;5,0
1165;KEDAH;M;URBAN;NORMAL;7;14,6;101,7;14,1;102,0;23,0;8,0;6,0
1166;KEDAH;M;RURAL;NORMAL;7,1;20,3;119,8;14,1;104,0;24,0;5,0;5,2
1167;KEDAH;M;URBAN;THINNESS;7,1;17,4;119,0;12,3;95,0;20,0;6,0;4,9
1168;KEDAH;M;URBAN;NORMAL;7;19,0;116,0;14,1;108,0;19,0;7,0;5,7
1169;KEDAH;M;RURAL;THINNESS;7;15,0;108,0;12,9;81,0;28,0;1,0;4,8
1170;KEDAH;M;RURAL;OBESITY;7;27,6;119,0;19,5;93,0;18,5;6,0;5,0
1171;KEDAH;M;RURAL;OBESITY;7;25,0;104,0;23,1;72,0;24,0;8,0;5,5
1172;KEDAH;M;RURAL;OVERWEIGHT;7,1;27,0;121,0;18,4;97,0;20,0;1,0;4,7
1173;KEDAH;M;URBAN;NORMAL;7,1;22,0;116,0;16,3;92,0;24,0;2,0;4,9
1174;KEDAH;M;URBAN;OBESITY;7;21,0;81,0;32,0;97,0;21,0;7,0;6,0
1175;KEDAH;M;RURAL;NORMAL;7,1;17,0;112,0;13,6;77,0;31,0;1,0;5,6
1176;KEDAH;M;RURAL;NORMAL;7,1;24,0;120,0;16,7;96,0;21,0;7,0;6,2
1177;KEDAH;M;URBAN;THINNESS;7,1;17,5;115,5;13,1;100,0;24,5;1,0;5,2
1178;KEDAH;M;URBAN;OBESITY;7;40,0;126,0;25,2;80,0;23,5;2,0;4,8
1179;KEDAH;M;URBAN;OVERWEIGHT;7;27,7;126,0;17,4;84,0;23,0;1,0;4,8
1180;KEDAH;M;RURAL;NORMAL;7,1;16,5;107,5;14,3;55,0;27,5;2,0;6,2
1181;KEDAH;M;URBAN;NORMAL;7,1;18,7;110,5;15,3;91,0;19,5;2,0;5,1
1182;KEDAH;M;RURAL;NORMAL;7;19,0;113,0;14,9;80,0;22,0;4,0;5,7
1183;KEDAH;M;URBAN;NORMAL;7;20,0;119,0;14,1;60,0;24,0;1,0;6,1
1184;KEDAH;M;RURAL;NORMAL;7,1;23,2;121,5;15,7;81,0;9,0;1,0;5,7
1185;KELANTAN;M;URBAN;THINNESS;7;15,0;110,0;12,4;127,0;23,0;9,0;4,6
1186;KELANTAN;M;RURAL;NORMAL;7;21,0;121,0;14,3;102,0;31,5;6,0;4,4
1187;KELANTAN;M;RURAL;NORMAL;7;21,0;122,5;14,0;115,0;22,5;10,0;4,4
1188;KELANTAN;M;RURAL;OVERWEIGHT;7;24,0;118,9;17,0;104,0;32,0;7,0;4,8
1189;KELANTAN;M;URBAN;NORMAL;7;21,0;120,0;14,6;113,0;30,0;8,0;5,0
1190;KELANTAN;M;RURAL;THINNESS;7;18,0;118,0;12,9;120,0;30,0;3,0;4,7
1191;KELANTAN;M;RURAL;OBESITY;7,1;27,5;118,5;19,6;100,0;30,5;7,0;4,7
1192;KELANTAN;M;RURAL;OBESITY;7;29,1;120,8;19,9;112,0;27,5;6,0;4,6
1193;KELANTAN;M;RURAL;NORMAL;7,1;15,5;108,5;13,2;117,0;21,0;9,0;4,6
1194;KELANTAN;M;RURAL;NORMAL;7,1;18,0;111,0;14,6;138,0;31,0;5,0;5,4
1195;KELANTAN;M;RURAL;NORMAL;7,1;16,6;111,0;13,5;119,0;29,5;1,0;4,6
1196;KELANTAN;M;URBAN;NORMAL;7;19,9;116,0;14,8;120,0;29,5;5,0;5,0
1197;KELANTAN;M;URBAN;THINNESS;7;20,0;125,0;12,8;102,0;28,5;10,0;5,2
1198;KELANTAN;M;URBAN;NORMAL;7,1;21,2;114,0;16,3;142,0;22,0;2,0;3,8
1199;KELANTAN;M;URBAN;NORMAL;7;23,0;117,5;16,7;107,0;33,0;7,0;5,4
1200;KELANTAN;M;URBAN;OVERWEIGHT;7,1;24,0;118,0;17,2;103,0;35,0;7,0;5,4
1201;KELANTAN;M;RURAL;NORMAL;7,1;17,3;108,0;14,8;100,0;28,0;3,0;3,9
1202;KELANTAN;M;RURAL;NORMAL;7,1;21,1;118,5;15,0;97,0;30,0;7,0;4,9
1203;KELANTAN;M;URBAN;NORMAL;7;20,0;115,0;15,1;109,0;29,5;8,0;5,4
1204;KELANTAN;M;RURAL;NORMAL;7;19,5;118,0;14,0;101,0;26,0;7,0;4,6
1205;KELANTAN;M;URBAN;NORMAL;7,1;17,0;112,0;13,6;110,0;29,5;6,0;5,1
1206;KELANTAN;M;URBAN;NORMAL;7,1;19,0;116,5;14,0;87,0;28,0;8,0;4,8
1207;KELANTAN;M;URBAN;OVERWEIGHT;7;29,0;126,0;18,3;116,0;26,0;8,0;5,3
1208;KELANTAN;M;RURAL;NORMAL;7,1;21,0;114,0;16,2;72,0;30,0;6,0;4,5
1209;KELANTAN;M;RURAL;NORMAL;7,1;20,0;119,0;14,1;97,0;28,0;7,0;4,8
1210;KELANTAN;M;RURAL;NORMAL;7,1;20,0;122,0;13,4;125,0;32,5;2,0;5,5
1211;KELANTAN;M;URBAN;SEVERE THINNESS;7,1;11,0;115,0;8,3;114,0;26,0;9,0;5,6
1212;KELANTAN;M;RURAL;NORMAL;7;23,0;118,0;16,5;94,0;30,0;4,0;4,7
1213;KELANTAN;M;RURAL;NORMAL;7;17,0;113,0;13,3;127,0;23,0;4,0;4,8
1214;KELANTAN;M;RURAL;NORMAL;7;20,5;122,0;13,8;99,0;30,0;5,0;5,0
1215;KELANTAN;M;RURAL;NORMAL;7,1;18,0;109,0;15,2;97,0;28,0;8,0;5,2
1216;KELANTAN;M;RURAL;NORMAL;7;25,0;130,0;14,8;91,0;27,0;4,0;4,5
1217;KELANTAN;M;URBAN;NORMAL;7,1;19,0;114,0;14,6;110,0;22,5;3,0;4,4
1218;KELANTAN;M;RURAL;NORMAL;7;19,0;119,0;13,4;102,0;22,0;9,0;5,0
1219;KELANTAN;M;RURAL;NORMAL;7;19,5;120,0;13,5;65,0;27,0;8,0;4,8
1220;KELANTAN;M;URBAN;NORMAL;7;20,3;118,3;14,5;115,0;26,5;1,0;4,9
1221;KELANTAN;M;RURAL;NORMAL;7,1;18,0;115,0;13,6;91,0;25,0;3,0;4,1
1222;KELANTAN;M;URBAN;NORMAL;7;21,2;116,0;15,8;109,0;25,5;5,0;5,0
1223;KELANTAN;M;RURAL;NORMAL;7;20,0;120,0;13,9;102,0;30,0;5,0;5,4
1224;KELANTAN;M;RURAL;NORMAL;7,1;20,5;118,0;14,7;105,0;22,0;4,0;4,5
1225;KELANTAN;M;RURAL;THINNESS;7,1;16,1;113,2;12,5;122,0;28,5;3,0;7,0
1226;KELANTAN;M;RURAL;OBESITY;7;25,0;114,0;19,2;115,0;22,0;1,0;4,5
1227;KELANTAN;M;URBAN;NORMAL;7;19,0;117,0;13,9;108,0;34,0;1,0;10,0
1228;KELANTAN;M;RURAL;NORMAL;7;19,0;114,5;14,5;71,0;30,0;8,0;5,8
1229;KELANTAN;M;RURAL;OBESITY;7;27,3;119,5;19,1;89,0;30,5;5,0;5,4
1230;KELANTAN;M;URBAN;THINNESS;7;17,0;115,0;12,9;112,0;17,0;6,0;5,1
1231;KELANTAN;M;URBAN;NORMAL;7;16,0;108,0;13,7;87,0;20,0;5,0;4,5
1232;KELANTAN;M;RURAL;NORMAL;7,1;20,0;119,5;14,0;100,0;26,0;3,0;5,0
1233;KELANTAN;M;RURAL;NORMAL;7,1;18,0;109,0;15,2;104,0;26,5;4,0;5,4
1234;KELANTAN;M;RURAL;THINNESS;7,1;15,0;109,0;12,6;82,0;26,0;7,0;5,2
1235;KELANTAN;M;RURAL;NORMAL;7,1;20,6;120,0;14,3;111,0;28,0;1,0;5,4
1236;KELANTAN;M;RURAL;SEVERE THINNESS;7,1;22,0;140,0;11,2;117,0;23,0;1,0;5,0
1237;KELANTAN;M;URBAN;NORMAL;7,1;26,3;125,8;16,6;107,0;16,0;2,0;4,8
1238;KELANTAN;M;RURAL;NORMAL;7,1;23,0;123,0;15,2;94,0;20,0;2,0;4,5
1239;KELANTAN;M;RURAL;NORMAL;7,1;24,0;120,0;16,7;96,0;24,0;6,0;5,6
1240;KELANTAN;M;URBAN;NORMAL;7;20,0;117,0;14,6;57,0;27,0;3,0;5,0
1241;KELANTAN;M;RURAL;OBESITY;7,1;32,7;117,5;23,7;75,0;25,5;6,0;5,4
1242;KELANTAN;M;RURAL;THINNESS;7,1;15,0;107,0;13,1;75,0;27,0;5,0;5,5
1243;KELANTAN;M;URBAN;NORMAL;7,1;21,1;118,0;15,2;83,0;24,0;2,0;4,8
1244;KELANTAN;M;RURAL;NORMAL;7,1;22,0;121,0;15,0;83,0;22,0;3,0;4,8
1245;KELANTAN;M;URBAN;OBESITY;7;31,0;124,0;20,2;80,0;25,0;6,0;6,0
1246;KELANTAN;M;URBAN;NORMAL;7,1;18,6;112,1;14,8;107,0;10,5;1,0;5,2
1247;KELANTAN;M;RURAL;THINNESS;7,1;18,9;122,0;12,7;80,0;23,0;4,0;5,7
1248;KELANTAN;M;RURAL;THINNESS;7,1;16,1;113,4;12,5;72,0;20,5;1,0;4,9
1249;KELANTAN;M;URBAN;NORMAL;7,1;18,5;114,0;14,2;96,0;23,0;1,0;5,6
1250;KELANTAN;M;RURAL;OVERWEIGHT;7,1;24,1;116,4;17,8;66,0;20,0;4,0;5,8
1251;KELANTAN;M;RURAL;NORMAL;7;19,6;120,0;13,6;81,0;20,0;1,0;6,5
1252;KUALA LUMPUR;M;URBAN;NORMAL;7,1;17,3;112,0;13,8;142,0;23,0;8,0;4,7
1253;KUALA LUMPUR;M;URBAN;NORMAL;7,1;20,1;116,9;14,7;136,0;25,0;4,0;4,0
1254;KUALA LUMPUR;M;URBAN;NORMAL;7,1;23,8;129,0;14,3;106,0;29,5;5,0;4,0
1255;KUALA LUMPUR;M;URBAN;NORMAL;7,1;23,5;122,5;15,7;142,0;26,0;3,0;4,3
1256;KUALA LUMPUR;M;URBAN;NORMAL;7;24,0;120,0;16,7;111,0;26,5;8,0;4,7
1257;KUALA LUMPUR;M;URBAN;NORMAL;7;24,0;121,5;16,3;127,0;10,0;10,0;4,6
1258;KUALA LUMPUR;M;URBAN;THINNESS;7;19,0;123,0;12,6;113,0;25,0;8,0;4,8
1259;KUALA LUMPUR;M;URBAN;NORMAL;7,1;20,0;119,4;14,0;111,0;22,5;8,0;4,5
1260;KUALA LUMPUR;M;URBAN;OBESITY;7,1;41,4;126,5;25,9;100,0;28,5;8,0;4,9
1261;KUALA LUMPUR;M;URBAN;OBESITY;7,1;37,6;122,0;25,3;102,0;31,5;9,0;5,4
1262;KUALA LUMPUR;M;URBAN;NORMAL;7,1;27,5;129,5;16,4;113,0;39,0;3,0;5,0
1263;KUALA LUMPUR;M;URBAN;NORMAL;7,1;18,5;115,0;14,0;110,0;31,5;1,0;4,6
1264;KUALA LUMPUR;M;URBAN;NORMAL;7,1;17,8;116,0;13,2;111,0;26,0;9,0;5,2
1265;KUALA LUMPUR;M;URBAN;NORMAL;7,1;24,1;124,0;15,7;100,0;27,5;6,0;4,6
1266;KUALA LUMPUR;M;URBAN;OVERWEIGHT;7,1;31,2;130,0;18,5;108,0;28,5;5,0;4,8
1267;KUALA LUMPUR;M;URBAN;NORMAL;7,1;21,1;120,0;14,7;84,0;27,0;8,0;4,5
1268;KUALA LUMPUR;M;URBAN;NORMAL;7,1;21,6;121,0;14,8;105,0;34,5;3,0;4,9
1269;KUALA LUMPUR;M;URBAN;OBESITY;7,1;30,0;125,0;19,2;117,0;27,0;7,0;5,4
1270;KUALA LUMPUR;M;URBAN;NORMAL;7,1;22,4;122,0;15,0;120,0;24,5;1,0;4,0
1271;KUALA LUMPUR;M;URBAN;NORMAL;7,1;19,0;111,0;15,4;109,0;26,0;5,0;4,7
1272;KUALA LUMPUR;M;URBAN;NORMAL;7;21,0;121,0;14,3;114,0;27,0;6,0;5,3
1273;KUALA LUMPUR;M;URBAN;OVERWEIGHT;7;23,5;116,5;17,3;88,0;31,0;6,0;5,0
1274;KUALA LUMPUR;M;URBAN;NORMAL;7,1;20,9;123,5;13,7;114,0;19,0;4,0;4,4
1275;KUALA LUMPUR;M;URBAN;NORMAL;7;24,3;121,0;16,6;106,0;27,5;6,0;5,5
1276;KUALA LUMPUR;M;URBAN;OBESITY;7;40,0;133,0;22,6;99,0;25,0;9,0;5,4
1277;KUALA LUMPUR;M;URBAN;NORMAL;7,1;21,6;122,0;14,5;107,0;23,0;3,0;4,6
1278;KUALA LUMPUR;M;URBAN;NORMAL;7;16,6;107,2;14,4;104,0;22,0;10,0;5,8
1279;KUALA LUMPUR;M;URBAN;NORMAL;7,1;17,2;113,0;13,5;110,0;20,0;9,0;5,7
1280;KUALA LUMPUR;M;URBAN;NORMAL;7,1;21,0;119,0;14,8;86,0;28,5;4,0;5,1
1281;KUALA LUMPUR;M;URBAN;THINNESS;7;20,2;124,6;13,0;102,0;21,0;9,0;6,2
1282;KUALA LUMPUR;M;URBAN;OVERWEIGHT;7,1;26,7;122,0;17,9;75,0;31,5;1,0;5,0
1283;KUALA LUMPUR;M;URBAN;NORMAL;7,1;18,8;107,5;16,3;94,0;26,5;5,0;5,3
1284;KUALA LUMPUR;M;URBAN;OBESITY;7;33,8;124,0;22,0;90,0;19,5;7,0;4,9
1285;KUALA LUMPUR;M;URBAN;THINNESS;7,1;16,9;116,0;12,6;104,0;20,0;1,0;4,4
1286;KUALA LUMPUR;M;URBAN;OBESITY;7;40,1;125,0;25,7;89,0;25,5;6,0;5,2
1287;KUALA LUMPUR;M;URBAN;OBESITY;7;30,8;121,5;20,9;95,0;12,0;10,0;5,5
1288;KUALA LUMPUR;M;URBAN;OBESITY;7,1;35,2;124,0;22,9;90,0;26,0;7,0;6,1
