Id,State,Gender,Residential,Age_years,Weight_kg,Height_cm,BMI_kg_m2,BMI_cat,BroadJump_cm,Speed20m_s,SitReach_cm,HandWallToss_no
1261,Kuala Lumpur,M,Urban,7.1,37.6,122.0,25.3,Obesity,102,5.4,32,9
1262,Kuala Lumpur,M,Urban,7.1,27.5,129.5,16.4,Normal,113,5.0,39,3
1263,Kuala Lumpur,M,Urban,7.1,18.5,115.0,14.0,Normal,110,4.6,32,1
1264,Kuala Lumpur,M,Urban,7.1,17.8,116.0,13.2,Normal,111,5.2,26,9
1265,Kuala Lumpur,M,Urban,7.1,24.1,124.0,15.7,Normal,100,4.6,28,6
1266,Kuala Lumpur,M,Urban,7.1,31.2,130.0,18.5,Overweight,108,4.8,29,5
1267,Kuala Lumpur,M,Urban,7.1,21.1,120.0,14.7,Normal,84,4.5,27,8
1268,Kuala Lumpur,M,Urban,7.1,21.6,121.0,14.8,Normal,105,4.9,35,3
1269,Kuala Lumpur,M,Urban,7.1,30.0,125.0,19.2,Obesity,117,5.4,27,7
1270,Kuala Lumpur,M,Urban,7.1,22.4,122.0,15.0,Normal,120,4.0,25,1
1271,Kuala Lumpur,M,Urban,7.1,19.0,111.0,15.4,Normal,109,4.7,26,5
1272,Kuala Lumpur,M,Urban,7.0,21.0,121.0,14.3,Normal,114,5.3,27,6
1273,Kuala Lumpur,M,Urban,7.0,23.5,116.5,17.3,Overweight,88,5.0,31,6
1274,Kuala Lumpur,M,Urban,7.1,20.9,123.5,13.7,Normal,114,4.4,19,4
1275,Kuala Lumpur,M,Urban,7.0,24.3,121.0,16.6,Normal,106,5.5,28,6
1276,Kuala Lumpur,M,Urban,7.0,40.0,133.0,22.6,Obesity,99,5.4,25,9
1277,Kuala Lumpur,M,Urban,7.1,21.6,122.0,14.5,Normal,107,4.6,23,3
1278,Kuala Lumpur,M,Urban,7.0,16.6,107.2,14.4,Normal,104,5.8,22,10
1279,Kuala Lumpur,M,Urban,7.1,17.2,113.0,13.5,Normal,110,5.7,20,9
1280,Kuala Lumpur,M,Urban,7.1,21.0,119.0,14.8,Normal,86,5.1,29,4
1281,Kuala Lumpur,M,Urban,7.0,20.2,124.6,13.0,Thinness,102,6.2,21,9
1282,Kuala Lumpur,M,Urban,7.1,26.7,122.0,17.9,Overweight,75,5.0,32,1
1283,Kuala Lumpur,M,Urban,7.1,18.8,107.5,16.3,Normal,94,5.3,27,5
1284,Kuala Lumpur,M,Urban,7.0,33.8,124.0,22.0,Obesity,90,4.9,20,7
1285,Kuala Lumpur,M,Urban,7.1,16.9,116.0,12.6,Thinness,104,4.4,20,1
1286,Kuala Lumpur,M,Urban,7.0,40.1,125.0,25.7,Obesity,89,5.2,26,6
1287,Kuala Lumpur,M,Urban,7.0,30.8,121.5,20.9,Obesity,95,5.5,12,10
1288,Kuala Lumpur,M,Urban,7.1,35.2,124.0,22.9,Obesity,90,6.1,26,7
1289,Kuala Lumpur,M,Urban,7.1,20.3,120.0,14.1,Normal,86,4.8,21,5
1290,Kuala Lumpur,M,Urban,7.1,27.4,126.0,17.3,Overweight,69,5.1,30,1
1291,Kuala Lumpur,M,Urban,7.0,21.3,114.5,16.2,Normal,102,5.5,26,1
1292,Kuala Lumpur,M,Urban,7.1,35.0,125.0,22.4,Obesity,94,5.2,21,2
1293,Kuala Lumpur,M,Urban,7.1,20.3,116.5,15.0,Normal,96,5.9,24,2
1294,Kuala Lumpur,M,Urban,7.1,43.1,132.0,24.7,Obesity,88,5.7,16,1
1295,Labuan,M,Urban,7.1,18.5,120.8,12.7,Thinness,104,4.8,22,7
1296,Labuan,M,Urban,7.0,19.0,118.5,13.5,Normal,104,4.9,24,5
1297,Melaka,M,Rural,7.1,23.0,121.0,15.7,Normal,95,4.7,31,4
1298,Melaka,M,Rural,7.0,18.7,116.0,13.9,Normal,104,4.9,25,8
1299,Melaka,M,Urban,7.0,22.1,120.0,15.3,Normal,92,4.3,22,7
1300,Melaka,M,Rural,7.1,44.0,130.0,26.0,Obesity,95,5.3,26,9
1301,Melaka,M,Rural,7.0,40.2,107.0,35.1,Obesity,99,5.4,28,7
1302,Melaka,M,Rural,7.1,19.3,119.8,13.4,Normal,92,5.1,27,6
1303,Melaka,M,Rural,7.1,26.6,120.0,18.5,Overweight,97,4.4,23,2
1304,Melaka,M,Rural,7.0,16.5,115.0,12.5,Thinness,99,4.7,27,1
1305,Melaka,M,Rural,7.0,21.9,119.0,15.5,Normal,83,4.9,20,8
1306,Melaka,M,Rural,7.1,18.3,115.0,13.8,Normal,102,5.5,22,7
1307,Melaka,M,Urban,7.1,19.0,114.0,14.6,Normal,100,4.6,23,1
1308,Melaka,M,Urban,7.1,21.5,125.0,13.8,Normal,101,5.1,23,3
1309,Melaka,M,Rural,7.1,36.5,124.5,23.5,Obesity,84,5.6,17,7
1310,Melaka,M,Rural,7.1,21.0,118.0,15.1,Normal,70,5.9,22,5
1311,Melaka,M,Rural,7.1,17.2,76.5,29.4,Obesity,81,5.7,26,1
1312,Melaka,M,Urban,7.0,22.5,117.0,16.4,Normal,66,5.1,22,2
1313,Melaka,M,Rural,7.1,24.8,120.0,17.2,Overweight,84,5.8,12,2
1314,Negeri Sembilan,M,Urban,7.0,20.0,117.0,14.6,Normal,121,5.2,27,6
1315,Negeri Sembilan,M,Urban,7.0,18.0,116.0,13.4,Normal,103,5.4,31,6
1316,Negeri Sembilan,M,Urban,7.1,21.0,120.0,14.6,Normal,105,4.7,29,1
1317,Negeri Sembilan,M,Urban,7.1,24.0,122.0,16.1,Normal,100,5.3,25,10
1318,Negeri Sembilan,M,Urban,7.0,21.0,110.0,17.4,Overweight,122,5.1,18,8
1319,Negeri Sembilan,M,Rural,7.1,19.5,121.0,13.3,Normal,99,4.7,23,7
1320,Negeri Sembilan,M,Urban,7.0,20.0,116.5,14.7,Normal,101,5.1,29,5
1321,Negeri Sembilan,M,Urban,7.1,16.4,111.0,13.3,Normal,103,5.1,30,4
1322,Negeri Sembilan,M,Urban,7.0,16.0,110.5,13.1,Normal,99,4.9,27,5
1323,Negeri Sembilan,M,Rural,7.0,18.0,106.0,16.0,Normal,126,5.1,28,1
1324,Negeri Sembilan,M,Rural,7.1,20.0,115.0,15.1,Normal,116,5.4,25,6
1325,Negeri Sembilan,M,Rural,7.1,23.0,120.5,15.8,Normal,114,4.8,23,3
1326,Negeri Sembilan,M,Urban,7.1,25.0,121.0,17.1,Overweight,82,4.9,34,2
1327,Negeri Sembilan,M,Rural,7.0,20.7,120.0,14.4,Normal,120,5.2,27,1
1328,Negeri Sembilan,M,Rural,7.0,20.0,110.5,16.4,Normal,90,4.9,29,2
1329,Negeri Sembilan,M,Rural,7.1,18.0,115.5,13.5,Normal,152,5.2,22,1
1330,Negeri Sembilan,M,Urban,7.1,23.0,118.0,16.5,Normal,100,5.1,18,8
1331,Negeri Sembilan,M,Rural,7.1,19.2,117.0,14.0,Normal,100,5.5,31,2
1332,Negeri Sembilan,M,Rural,7.1,17.6,117.0,12.9,Thinness,83,5.0,26,6
1333,Negeri Sembilan,M,Urban,7.0,17.0,117.5,12.3,Thinness,61,5.0,32,1
1334,Negeri Sembilan,M,Urban,7.0,18.0,112.5,14.2,Normal,91,5.0,27,3
1335,Negeri Sembilan,M,Urban,7.1,14.1,109.0,11.9,Severe thinness,108,5.2,22,3
1336,Negeri Sembilan,M,Urban,7.0,24.0,116.0,17.8,Overweight,93,5.4,21,6
1337,Negeri Sembilan,M,Urban,7.0,24.6,114.0,18.9,Overweight,79,5.5,32,1
1338,Negeri Sembilan,M,Urban,7.1,24.5,119.0,17.3,Overweight,101,5.1,16,4
1339,Negeri Sembilan,M,Urban,7.0,18.0,119.9,12.5,Thinness,96,5.2,26,1
1340,Negeri Sembilan,M,Rural,7.0,21.0,115.9,15.6,Normal,106,5.2,19,2
1341,Negeri Sembilan,M,Rural,7.1,24.0,121.0,16.4,Normal,74,4.8,10,2
1342,Negeri Sembilan,M,Urban,7.0,27.0,121.5,18.3,Overweight,72,6.0,22,6
1343,Negeri Sembilan,M,Urban,7.0,19.0,115.0,14.4,Normal,87,5.0,20,1
1344,Negeri Sembilan,M,Urban,7.0,18.0,122.0,12.1,Severe thinness,95,5.5,23,1
1345,Negeri Sembilan,M,Rural,7.0,46.0,126.0,29.0,Obesity,74,6.0,25,2
1346,Negeri Sembilan,M,Urban,7.0,26.0,126.5,16.2,Normal,80,5.8,17,4
1347,Negeri Sembilan,M,Rural,7.1,17.6,117.0,12.9,Thinness,96,6.2,20,1
1348,Negeri Sembilan,M,Urban,7.0,20.0,120.0,13.9,Normal,84,5.3,19,1
1349,Pahang,M,Urban,7.1,24.0,112.0,19.1,Obesity,96,4.1,33,8
1350,Pahang,M,Rural,7.1,19.0,116.0,14.1,Normal,117,4.6,31,7
1351,Pahang,M,Rural,7.1,23.0,118.0,16.5,Normal,155,4.4,28,5
1352,Pahang,M,Rural,7.1,19.5,116.2,14.5,Normal,105,4.8,32,9
1353,Pahang,M,Urban,7.1,23.8,122.0,16.0,Normal,126,4.4,25,7
1354,Pahang,M,Urban,7.1,22.0,124.5,14.2,Normal,117,4.3,26,7
1355,Pahang,M,Rural,7.1,26.0,118.0,18.7,Overweight,122,4.9,29,7
1356,Pahang,M,Rural,7.1,21.5,121.0,14.7,Normal,121,4.2,24,7
1357,Pahang,M,Urban,7.1,20.0,118.0,14.4,Normal,106,4.3,26,8
1358,Pahang,M,Rural,7.0,27.0,116.0,20.1,Obesity,107,5.0,35,7
1359,Pahang,M,Rural,7.1,21.5,119.5,15.1,Normal,125,3.0,23,5
1360,Pahang,M,Urban,7.1,25.1,126.0,15.8,Normal,106,4.7,29,7
1361,Pahang,M,Urban,7.0,18.0,108.0,15.4,Normal,100,4.4,34,4
1362,Pahang,M,Urban,7.0,19.0,117.5,13.8,Normal,119,4.7,29,4
1363,Pahang,M,Urban,7.1,25.0,128.0,15.3,Normal,125,4.2,23,5
1364,Pahang,M,Urban,7.0,17.0,120.0,11.8,Severe thinness,108,4.6,32,3
1365,Pahang,M,Urban,7.1,20.1,121.2,13.7,Normal,108,4.7,32,3
1366,Pahang,M,Rural,7.0,20.5,118.0,14.7,Normal,100,4.6,32,4
1367,Pahang,M,Rural,7.1,26.0,124.0,16.9,Normal,104,3.0,26,4
1368,Pahang,M,Rural,7.1,16.0,108.0,13.7,Normal,122,4.3,24,4
1369,Pahang,M,Rural,7.0,21.0,125.0,13.4,Normal,104,3.4,28,1
1370,Pahang,M,Rural,7.1,24.0,115.0,18.1,Overweight,101,4.9,27,8
1371,Pahang,M,Urban,7.1,27.0,123.5,17.7,Overweight,105,4.7,26,6
1372,Pahang,M,Urban,7.1,29.0,127.0,18.0,Overweight,112,5.2,27,7
1373,Pahang,M,Rural,7.0,19.3,119.0,13.6,Normal,109,5.3,35,3
1374,Pahang,M,Rural,7.1,35.5,121.5,24.0,Obesity,64,3.5,21,8
1375,Pahang,M,Rural,7.0,19.3,114.8,14.7,Normal,107,4.8,28,2
1376,Pahang,M,Urban,7.0,26.0,120.0,18.1,Overweight,90,4.7,25,7
1377,Pahang,M,Urban,7.1,17.6,109.0,14.8,Normal,101,5.0,31,2
1378,Pahang,M,Urban,7.0,38.0,126.0,23.9,Obesity,79,4.9,29,7
1379,Pahang,M,Rural,7.1,19.4,114.6,14.8,Normal,96,5.2,29,6
1380,Pahang,M,Urban,7.1,18.0,124.0,11.7,Severe thinness,73,4.5,30,3
1381,Pahang,M,Urban,7.1,22.2,122.0,14.9,Normal,118,5.1,28,1
1382,Pahang,M,Rural,7.0,15.6,108.0,13.4,Normal,105,5.3,26,6
1383,Pahang,M,Urban,7.0,19.0,115.0,14.4,Normal,89,4.2,25,3
1384,Pahang,M,Urban,7.1,23.1,119.0,16.3,Normal,92,5.5,30,4
1385,Pahang,M,Rural,7.0,30.0,129.5,17.9,Overweight,121,5.5,23,3
1386,Pahang,M,Rural,7.0,34.0,125.0,21.8,Obesity,75,6.7,31,6
1387,Pahang,M,Urban,7.1,25.0,125.0,16.0,Normal,93,5.1,30,1
1388,Pahang,M,Rural,7.0,22.0,129.0,13.2,Normal,98,4.7,24,1
1389,Pahang,M,Rural,7.1,21.0,120.0,14.6,Normal,93,5.1,28,1
1390,Pahang,M,Urban,7.1,20.3,119.0,14.3,Normal,91,8.5,20,10
1391,Pahang,M,Rural,7.1,22.0,119.0,15.5,Normal,91,4.7,19,4
1392,Pahang,M,Urban,7.1,23.5,119.2,16.5,Normal,99,5.1,26,1
1393,Pahang,M,Rural,7.0,27.0,132.0,15.5,Normal,82,4.7,25,2
1394,Pahang,M,Rural,7.1,17.0,112.5,13.4,Normal,111,5.6,24,2
1395,Pahang,M,Rural,7.1,24.0,123.0,15.9,Normal,89,6.1,28,4
1396,Pahang,M,Urban,7.0,20.0,124.0,13.0,Thinness,84,4.9,25,3
1397,Pahang,M,Rural,7.1,35.0,126.0,22.0,Obesity,92,5.6,23,5
1398,Pahang,M,Urban,7.1,29.0,124.0,18.9,Overweight,77,5.0,23,4
1399,Pahang,M,Rural,7.1,20.0,114.0,15.4,Normal,92,5.1,20,2
1400,Pahang,M,Rural,7.1,24.1,113.2,18.8,Overweight,87,5.2,21,2
1401,Pahang,M,Urban,7.0,19.9,119.3,14.0,Normal,79,5.0,14,3
1402,Pahang,M,Rural,7.0,21.0,113.5,16.3,Normal,90,5.2,15,2
1403,Pahang,M,Rural,7.1,36.5,126.0,23.0,Obesity,84,6.4,27,1
1404,Pahang,M,Urban,7.1,23.0,116.0,17.1,Overweight,100,5.7,21,1
1405,Pahang,M,Urban,7.1,38.5,135.0,21.1,Obesity,87,5.4,18,3
1406,Pahang,M,Rural,7.0,18.0,110.0,14.9,Normal,80,5.3,20,2
1407,Pahang,M,Rural,7.1,29.0,123.0,19.2,Obesity,96,6.0,15,2
1408,Pahang,M,Rural,7.0,21.9,127.5,13.5,Normal,55,6.2,26,1
1409,Pahang,M,Urban,7.1,26.0,127.0,16.1,Normal,90,6.0,17,1
1410,Pahang,M,Rural,7.1,20.2,114.4,15.4,Normal,50,7.9,11,1
1411,Perak,M,Rural,7.1,18.0,111.0,14.6,Normal,124,4.8,27,8
1412,Perak,M,Rural,7.0,20.0,113.0,15.7,Normal,109,4.7,27,9
1413,Perak,M,Rural,7.0,16.6,113.0,13.0,Thinness,122,4.2,28,3
1414,Perak,M,Rural,7.1,21.0,122.0,14.1,Normal,113,4.8,27,9
1415,Perak,M,Rural,7.0,25.0,119.0,17.7,Overweight,118,4.7,31,4
1416,Perak,M,Urban,7.1,18.5,118.0,13.3,Normal,110,4.5,23,10
1417,Perak,M,Rural,7.0,22.0,117.0,16.1,Normal,106,4.3,21,10
1418,Perak,M,Urban,7.1,27.0,128.0,16.5,Normal,97,4.7,34,6
1419,Perak,M,Rural,7.1,18.0,113.0,14.1,Normal,109,4.6,33,3
1420,Perak,M,Rural,7.1,21.0,122.0,14.1,Normal,117,4.4,28,3
1421,Perak,M,Rural,7.0,16.5,109.0,13.9,Normal,109,4.2,29,3
1422,Perak,M,Rural,7.1,41.0,128.0,25.0,Obesity,105,4.8,28,8
1423,Perak,M,Rural,7.1,19.0,117.0,13.9,Normal,111,5.0,26,10
1424,Perak,M,Urban,7.0,15.0,102.1,14.4,Normal,116,5.1,31,6
1425,Perak,M,Rural,7.1,26.0,125.0,16.6,Normal,90,4.2,28,7
1426,Perak,M,Rural,7.0,32.0,131.0,18.6,Overweight,82,4.7,33,8
1427,Perak,M,Rural,7.1,23.0,120.0,16.0,Normal,103,4.3,28,5
1428,Perak,M,Urban,7.1,24.0,117.0,17.5,Overweight,84,4.3,28,8
1429,Perak,M,Rural,7.0,21.0,118.0,15.1,Normal,144,5.3,28,6
1430,Perak,M,Urban,7.1,18.4,117.0,13.4,Normal,133,4.1,18,5
1431,Perak,M,Rural,7.1,22.0,116.0,16.3,Normal,110,4.6,25,6
1432,Perak,M,Urban,7.1,36.0,126.0,22.7,Obesity,85,4.0,24,9
1433,Perak,M,Urban,7.0,38.4,133.0,21.7,Obesity,80,4.5,27,9
1434,Perak,M,Rural,7.0,23.9,120.0,16.6,Normal,116,5.4,30,6
1435,Perak,M,Rural,7.0,20.1,116.6,14.8,Normal,105,4.3,19,7
1436,Perak,M,Rural,7.1,19.0,113.7,14.7,Normal,99,4.7,29,5
1437,Perak,M,Urban,7.1,19.0,114.0,14.6,Normal,110,4.7,24,6
1438,Perak,M,Urban,7.1,17.0,120.0,11.8,Severe thinness,104,5.4,28,8
1439,Perak,M,Rural,7.0,19.0,116.8,13.9,Normal,101,4.8,32,2
1440,Perak,M,Urban,7.1,23.0,119.0,16.2,Normal,104,5.8,33,6
1441,Perak,M,Rural,7.0,26.0,121.0,17.8,Overweight,132,5.0,29,1
1442,Perak,M,Rural,7.0,22.0,123.0,14.5,Normal,114,4.8,29,1
1443,Perak,M,Urban,7.1,21.0,116.0,15.6,Normal,109,4.9,32,1
1444,Perak,M,Rural,7.0,19.5,114.0,15.0,Normal,105,5.1,23,9
1445,Perak,M,Urban,7.0,24.5,120.0,17.0,Overweight,109,4.4,22,4
1446,Perak,M,Urban,7.1,23.0,120.0,16.0,Normal,85,4.8,31,4
1447,Perak,M,Urban,7.1,19.0,117.0,13.9,Normal,132,4.9,24,2
1448,Perak,M,Rural,7.1,20.0,120.0,13.9,Normal,91,4.3,27,2
1449,Perak,M,Urban,7.1,34.0,122.0,22.8,Obesity,96,4.4,27,2
1450,Perak,M,Urban,7.1,30.0,127.0,18.6,Overweight,98,4.6,19,7
1451,Perak,M,Rural,7.0,25.0,119.5,17.5,Overweight,126,6.1,25,6
1452,Perak,M,Urban,7.1,17.0,113.0,13.3,Normal,101,5.3,31,4
1453,Perak,M,Urban,7.1,19.0,117.0,13.9,Normal,89,5.4,29,8
1454,Perak,M,Urban,7.1,18.0,119.0,12.7,Thinness,89,4.8,28,5
1455,Perak,M,Urban,7.1,22.0,120.0,15.3,Normal,78,4.2,26,4
1456,Perak,M,Urban,7.1,23.0,111.0,18.7,Overweight,96,4.8,31,1
1457,Perak,M,Urban,7.0,19.7,120.0,13.7,Normal,86,3.8,21,5
1458,Perak,M,Rural,7.1,20.0,120.0,13.9,Normal,101,4.9,24,5
1459,Perak,M,Urban,7.0,16.0,109.7,13.3,Normal,89,4.9,25,6
1460,Perak,M,Urban,7.1,15.0,109.0,12.6,Thinness,89,6.1,30,7
1461,Perak,M,Urban,7.1,27.0,119.5,18.9,Overweight,97,5.0,18,8
1462,Perak,M,Urban,7.1,23.5,119.5,16.5,Normal,113,5.8,28,3
1463,Perak,M,Urban,7.0,36.8,127.5,22.6,Obesity,106,5.1,20,6
1464,Perak,M,Urban,7.1,16.0,109.0,13.5,Normal,95,5.2,27,4
1465,Perak,M,Urban,7.0,18.7,114.2,14.3,Normal,97,5.7,32,2
1466,Perak,M,Rural,7.1,17.0,106.0,15.1,Normal,86,5.5,28,6
1467,Perak,M,Rural,7.1,21.0,118.0,15.1,Normal,100,4.1,15,1
1468,Perak,M,Urban,7.0,23.0,120.0,16.0,Normal,111,5.2,27,1
1469,Perak,M,Urban,7.1,26.5,121.6,17.9,Overweight,97,4.7,19,4
1470,Perak,M,Urban,7.1,18.0,111.0,14.6,Normal,98,4.6,21,2
1471,Perak,M,Urban,7.1,37.0,126.0,23.3,Obesity,100,5.7,26,5
1472,Perak,M,Urban,7.0,19.0,119.0,13.4,Normal,93,4.9,26,1
1473,Perak,M,Urban,7.0,23.5,121.5,15.9,Normal,72,4.7,27,1
1474,Perak,M,Urban,7.1,21.0,119.0,14.8,Normal,85,5.3,24,6
1475,Perak,M,Urban,7.0,36.0,131.0,21.0,Obesity,105,6.1,28,1
1476,Perak,M,Rural,7.1,18.0,114.5,13.7,Normal,99,5.5,22,5
1477,Perak,M,Urban,7.1,23.0,129.0,13.8,Normal,96,4.5,13,1
1478,Perak,M,Rural,7.0,25.0,125.0,16.0,Normal,97,4.8,21,1
1479,Perak,M,Rural,7.0,16.0,110.0,13.2,Normal,77,5.2,25,4
1480,Perak,M,Urban,7.1,29.0,129.0,17.4,Overweight,67,5.7,27,5
1481,Perak,M,Urban,7.1,18.0,112.0,14.3,Normal,72,4.9,27,1
1482,Perak,M,Rural,7.0,39.0,122.0,26.2,Obesity,76,7.1,36,1
1483,Perak,M,Urban,7.1,15.5,114.5,11.8,Severe thinness,124,5.4,11,1
1484,Perak,M,Urban,7.0,18.5,118.0,13.3,Normal,112,5.7,19,2
1485,Perak,M,Rural,7.1,16.5,113.0,12.9,Thinness,96,5.5,24,2
1486,Perak,M,Rural,7.0,18.5,117.4,13.4,Normal,57,4.0,14,1
1487,Perak,M,Urban,7.1,30.0,135.0,16.5,Normal,79,5.3,26,2
1488,Perak,M,Urban,7.0,25.0,116.0,18.6,Overweight,81,5.3,26,2
1489,Perak,M,Urban,7.0,20.0,115.0,15.1,Normal,97,6.0,26,1
1490,Perak,M,Urban,7.0,22.0,124.5,14.2,Normal,81,5.6,26,3
1491,Perak,M,Rural,7.1,20.5,114.0,15.8,Normal,65,5.0,19,5
1492,Perak,M,Rural,7.0,15.1,118.5,10.7,Severe thinness,71,5.1,21,4
1493,Perak,M,Rural,7.1,19.0,116.0,14.1,Normal,82,5.2,22,3
1494,Perak,M,Rural,7.1,15.0,112.0,12.0,Severe thinness,94,5.6,24,1
1495,Perak,M,Urban,7.0,19.5,113.5,15.1,Normal,101,5.4,20,1
1496,Perak,M,Urban,7.1,21.5,123.0,14.2,Normal,100,6.1,21,1
1497,Perak,M,Urban,7.1,17.5,109.0,14.7,Normal,90,5.1,18,1
1498,Perak,M,Rural,7.1,16.0,112.0,12.8,Thinness,89,5.5,10,3
1499,Perak,M,Urban,7.1,30.0,127.0,18.6,Overweight,89,6.2,24,1
1500,Perak,M,Urban,7.0,30.0,119.9,20.9,Obesity,79,5.3,17,2
1501,Perak,M,Urban,7.1,45.0,128.0,27.5,Obesity,62,5.4,16,3
1502,Perak,M,Urban,7.1,28.0,121.0,19.1,Obesity,72,7.1,17,1
1503,Perak,M,Rural,7.1,15.0,105.8,13.4,Normal,69,5.9,11,1
1504,Perak,M,Urban,7.1,16.5,118.5,11.8,Severe thinness,66,9.2,9,1
1505,Perlis,M,Rural,7.1,20.8,118.0,14.9,Normal,132,4.5,34,10
1506,Perlis,M,Rural,7.0,18.5,115.0,14.0,Normal,116,4.5,25,10
1507,Perlis,M,Rural,7.1,15.5,109.0,13.0,Thinness,112,5.3,36,3
1508,Perlis,M,Rural,7.0,21.1,119.4,14.8,Normal,87,5.1,31,6
1509,Perlis,M,Rural,7.0,18.4,113.5,14.3,Normal,105,4.8,24,4
1510,Perlis,M,Urban,7.0,26.9,126.5,16.8,Normal,94,5.0,29,1
1511,Perlis,M,Rural,7.0,17.5,115.0,13.2,Normal,102,6.5,23,8
1512,Perlis,M,Rural,7.0,27.8,124.0,18.1,Overweight,80,5.1,25,1
1513,Pulau Pinang,M,Rural,7.1,18.0,115.5,13.5,Normal,122,4.2,24,10
1514,Pulau Pinang,M,Rural,7.0,27.0,124.0,17.6,Overweight,110,4.1,28,7
1515,Pulau Pinang,M,Rural,7.0,29.0,124.0,18.9,Overweight,134,4.8,29,6
1516,Pulau Pinang,M,Urban,7.0,18.6,116.5,13.7,Normal,135,5.0,35,5
1517,Pulau Pinang,M,Urban,7.1,23.0,122.0,15.5,Normal,96,4.5,29,10
1518,Pulau Pinang,M,Urban,7.1,24.2,123.0,16.0,Normal,120,3.2,30,1
1519,Pulau Pinang,M,Rural,7.0,22.0,112.0,17.5,Overweight,123,4.8,34,1
1520,Pulau Pinang,M,Urban,7.1,21.5,122.0,14.4,Normal,89,4.7,31,8
1521,Pulau Pinang,M,Urban,7.1,32.8,131.7,18.9,Overweight,117,5.0,28,6
1522,Pulau Pinang,M,Urban,7.1,25.0,121.0,17.1,Overweight,118,4.7,26,6
1523,Pulau Pinang,M,Rural,7.0,30.0,119.0,21.2,Obesity,107,5.0,33,4
1524,Pulau Pinang,M,Rural,7.0,22.0,115.0,16.6,Normal,115,4.4,23,6
1525,Pulau Pinang,M,Urban,7.0,19.1,115.8,14.2,Normal,107,4.6,25,7
1526,Pulau Pinang,M,Urban,7.1,24.0,124.0,15.6,Normal,95,4.6,27,8
1527,Pulau Pinang,M,Urban,7.0,21.0,132.2,12.0,Severe thinness,105,4.9,24,10
1528,Pulau Pinang,M,Urban,7.1,19.1,115.5,14.3,Normal,95,4.8,32,5
1529,Pulau Pinang,M,Urban,7.1,16.0,113.5,12.4,Thinness,90,4.7,27,8
1530,Pulau Pinang,M,Urban,7.1,23.5,120.4,16.2,Normal,107,3.4,21,5
1531,Pulau Pinang,M,Urban,7.1,22.0,121.0,15.0,Normal,104,4.1,21,5
1532,Pulau Pinang,M,Rural,7.1,19.0,109.5,15.8,Normal,104,5.0,32,2
1533,Pulau Pinang,M,Urban,7.1,23.0,126.0,14.5,Normal,81,4.0,23,8
1534,Pulau Pinang,M,Urban,7.0,19.0,118.0,13.6,Normal,58,4.0,37,1
1535,Pulau Pinang,M,Urban,7.0,20.0,123.0,13.2,Normal,86,4.0,30,1
1536,Pulau Pinang,M,Rural,7.0,20.0,119.0,14.1,Normal,95,5.9,32,7
1537,Pulau Pinang,M,Rural,7.1,22.0,118.5,15.7,Normal,97,4.5,21,7
1538,Pulau Pinang,M,Rural,7.0,25.0,123.0,16.5,Normal,85,4.9,32,4
1539,Pulau Pinang,M,Rural,7.0,30.0,127.0,18.6,Overweight,106,5.4,25,8
1540,Pulau Pinang,M,Urban,7.1,18.1,115.5,13.6,Normal,92,4.7,28,4
1541,Pulau Pinang,M,Rural,7.1,14.0,113.5,10.9,Severe thinness,106,5.7,27,7
1542,Pulau Pinang,M,Rural,7.1,17.3,111.0,14.0,Normal,115,5.6,24,7
1543,Pulau Pinang,M,Rural,7.1,21.5,121.3,14.6,Normal,97,4.9,29,2
1544,Pulau Pinang,M,Urban,7.1,19.6,118.0,14.1,Normal,105,4.5,20,3
1545,Pulau Pinang,M,Urban,7.1,24.5,120.0,17.0,Normal,94,4.7,28,1
1546,Pulau Pinang,M,Urban,7.1,19.0,120.0,13.2,Normal,105,5.3,30,1
1547,Pulau Pinang,M,Urban,7.0,35.0,132.5,19.9,Obesity,96,4.1,18,3
1548,Pulau Pinang,M,Rural,7.1,25.0,125.0,16.0,Normal,77,5.4,28,8
1549,Pulau Pinang,M,Rural,7.1,16.0,108.0,13.7,Normal,92,5.8,26,8
1550,Pulau Pinang,M,Rural,7.1,30.0,122.0,20.2,Obesity,80,5.5,31,5
1551,Pulau Pinang,M,Urban,7.0,20.0,117.0,14.6,Normal,105,5.6,31,1
1552,Pulau Pinang,M,Urban,7.1,28.8,123.0,19.0,Overweight,91,5.0,24,4
1553,Pulau Pinang,M,Urban,7.0,22.0,113.5,17.1,Overweight,62,4.8,26,4
1554,Pulau Pinang,M,Urban,7.0,29.0,128.8,17.5,Overweight,90,5.2,30,1
1555,Pulau Pinang,M,Rural,7.0,18.0,120.0,12.5,Thinness,102,5.1,20,3
1556,Pulau Pinang,M,Rural,7.1,18.5,118.0,13.3,Normal,87,5.4,24,6
1557,Pulau Pinang,M,Urban,7.1,15.2,109.0,12.8,Thinness,102,5.5,22,4
1558,Pulau Pinang,M,Urban,7.1,21.0,121.4,14.2,Normal,105,4.9,17,1
1559,Pulau Pinang,M,Urban,7.1,19.5,118.0,14.0,Normal,85,5.9,29,1
1560,Pulau Pinang,M,Urban,7.0,20.5,121.5,13.9,Normal,79,5.5,29,1
1561,Pulau Pinang,M,Rural,7.1,25.0,123.0,16.5,Normal,50,5.8,28,3
1562,Pulau Pinang,M,Rural,7.0,17.0,109.0,14.3,Normal,79,4.9,24,1
